#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:1" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:1" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:1" spec="beast.evolution.tree.Tree">
#                <trait id="dateTrait.t:1" spec="beast.evolution.tree.TraitSet" traitname="date" value="2_2000.1=2000.1,17_2001.6=2001.6,18_2001.7=2001.7,21_2002=2002,24_2002.3=2002.3,26_2002.5=2002.5,5_2000.4=2000.4,7_2000.6=2000.6,4_2000.3=2000.3,13_2001.2=2001.2,15_2001.4=2001.4,16_2001.5=2001.5,1_2000=2000,8_2000.7=2000.7,3_2000.2=2000.2,12_2001.1=2001.1,22_2002.1=2002.1,32_2003.1=2003.1,28_2002.7=2002.7,43_2004.2=2004.2,46_2004.5=2004.5,55_2005.4=2005.4,63_2006.2=2006.2,65_2006.4=2006.4,66_2006.5=2006.5,67_2006.6=2006.6,23_2002.2=2002.2,10_2000.9=2000.9,14_2001.3=2001.3,33_2003.2=2003.2,39_2003.8=2003.8,34_2003.3=2003.3,44_2004.3=2004.3,48_2004.7=2004.7,53_2005.2=2005.2,52_2005.1=2005.1,58_2005.7=2005.7,9_2000.8=2000.8,6_2000.5=2000.5,11_2001=2001,25_2002.4=2002.4,20_2001.9=2001.9,47_2004.6=2004.6,36_2003.5=2003.5,45_2004.4=2004.4,50_2004.9=2004.9,42_2004.1=2004.1,51_2005=2005,35_2003.4=2003.4,37_2003.6=2003.6,57_2005.6=2005.6,59_2005.8=2005.8,61_2006=2006,62_2006.1=2006.1,41_2004=2004,40_2003.9=2003.9,49_2004.8=2004.8,74_2007.3=2007.3,77_2007.6=2007.6,68_2006.7=2006.7,70_2006.9=2006.9,81_2008=2008,19_2001.8=2001.8,27_2002.6=2002.6,29_2002.8=2002.8,30_2002.9=2002.9,31_2003=2003,38_2003.7=2003.7,56_2005.5=2005.5,69_2006.8=2006.8,82_2008.1=2008.1,80_2007.9=2007.9,83_2008.2=2008.2,87_2008.6=2008.6,71_2007=2007,75_2007.4=2007.4,72_2007.1=2007.1,91_2009=2009,88_2008.7=2008.7,94_2009.3=2009.3,98_2009.7=2009.7,79_2007.8=2007.8,84_2008.3=2008.3,78_2007.7=2007.7,76_2007.5=2007.5,89_2008.8=2008.8,93_2009.2=2009.2,96_2009.5=2009.5,97_2009.6=2009.6,95_2009.4=2009.4,100_2009.9=2009.9,54_2005.3=2005.3,60_2005.9=2005.9,64_2006.3=2006.3,73_2007.2=2007.2,86_2008.5=2008.5,85_2008.4=2008.4,90_2008.9=2008.9,99_2009.8=2009.8,92_2009.1=2009.1,101_2010=2010">
#                    <taxa id="TaxonSet.1" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.1"/>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:1" name="distribution" x="@birthRate.t:1">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:1" name="distribution">
#            <parameter id="kappa.s:1" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="rateOmega.prior" name="distribution">
#            <parameter id="rateOmega" lower="0.01" name="x" spec="beast.core.parameter.RealParameter" upper="0.2">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="rateOmega.alpha" name="alpha" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                <parameter estimate="false" id="rateOmega.beta" name="beta" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@1" id="treeLikelihood.1" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:1">
#            <siteModel id="SiteModel.s:1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:1" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:1" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:1" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:1" kappa="@kappa.s:1" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:1" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:1" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="branchRates" numberOfDiscreteRates="12" rateOmega="@rateOmega" spec="beast.evolution.branchratemodel.ARClockModel" tree="@Tree.t:1">
#                <rateCategories dimension="200" id="rateCategories" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter id="rateMean" name="rateMean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	kappa	rateOmega	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
1884000	-11464.997852305514	-11193.692128407505	-271.30572389800994	-11193.692128407505	10.046360015233123	-268.44422973525707	0.21115518090167792	1.9801098254942475	0.19998466419923328	0.10082350363978848	0.33052326144228117	0.11037331351339807	0.45827992140453294
1885000	-11468.03339322862	-11197.509341049732	-270.52405217888713	-11197.509341049732	10.046360015233123	-267.77997878656913	0.17925277356485222	1.6920549520354462	0.19998466419923328	0.09969856016423521	0.33052326144228117	0.11037331351339807	0.4594048648800862
1886000	-11471.391456308671	-11199.498809200584	-271.89264710808743	-11199.498809200584	10.046360015233123	-269.14903182534766	0.2208533694317826	1.6920549520354462	0.19990139096356827	0.09969856016423521	0.33052326144228117	0.11037331351339807	0.4594048648800862
1887000	-11479.492074347892	-11209.033372827913	-270.4587015199803	-11209.033372827913	10.046360015233123	-267.71508623724054	0.1914361020771607	1.6920549520354462	0.19990139096356827	0.09969856016423521	0.33052326144228117	0.11037331351339807	0.4594048648800862
1888000	-11485.632948763321	-11213.72200505802	-271.91094370530163	-11213.72200505802	10.046245249544475	-269.16732842256187	0.22071602559627607	1.6920549520354462	0.19990139096356827	0.09969856016423521	0.33052326144228117	0.11037331351339807	0.4594048648800862
1889000	-11489.279918334352	-11218.59632334326	-270.6835949910922	-11218.59632334326	10.046245249544475	-267.93997970835244	0.20085509225022816	1.6920549520354462	0.19990139096356827	0.10247366196074663	0.33052326144228117	0.11037331351339807	0.4566297630835748
1890000	-11491.941635229816	-11220.26629751926	-271.6753377105555	-11220.26629751926	10.046245249544475	-268.9317224278157	0.21819627053249455	1.6920549520354462	0.19990139096356827	0.10186617927759907	0.33113074412542876	0.11037331351339807	0.4566297630835748
1891000	-11483.710706239915	-11212.713010750584	-270.9976954893311	-11212.713010750584	10.046245249544475	-268.1578476164118	0.16902685623062852	1.927617709496511	0.19990139096356827	0.10186617927759907	0.33113074412542876	0.11037331351339807	0.4566297630835748
1892000	-11476.526900158517	-11205.998282936493	-270.52861722202357	-11205.998282936493	10.046245249544475	-267.6888163291019	0.18590422245738686	1.927617709496511	0.19989285274111662	0.10186617927759907	0.33113074412542876	0.11037331351339807	0.4566297630835748
1893000	-11484.933376019424	-11214.238923615445	-270.6944524039782	-11214.238923615445	10.046245249544475	-267.7984345419878	0.19514594218938477	2.06750458551119	0.19989285274111662	0.10186617927759907	0.33113074412542876	0.11037331351339807	0.4566297630835748
1894000	-11474.929096555261	-11203.319292719007	-271.6098038362548	-11203.319292719007	10.046245249544475	-268.7137859742644	0.21478865913049647	2.06750458551119	0.19989285274111662	0.10186617927759907	0.33113074412542876	0.11037331351339807	0.4566297630835748
1895000	-11466.228965021268	-11195.433559038409	-270.79540598285826	-11195.433559038409	10.046245249544475	-267.95467152272494	0.1743050116258088	1.9299250206743053	0.19989285274111662	0.10186617927759907	0.33113074412542876	0.11037331351339807	0.4566297630835748
1896000	-11463.33378638221	-11192.649189812188	-270.6845965700236	-11192.649189812188	10.046245249544475	-267.84386210989027	0.19633740207841685	1.9299250206743053	0.19989285274111662	0.10186617927759907	0.33113074412542876	0.11037331351339807	0.4566297630835748
1897000	-11478.734845906984	-11208.14608328657	-270.5887626204125	-11208.14608328657	10.046245249544475	-267.7480281602792	0.18844647064512812	1.9299250206743053	0.19989285274111662	0.10186617927759907	0.33113074412542876	0.11037331351339807	0.4566297630835748
1898000	-11477.39326055514	-11206.628841052327	-270.76441950281395	-11206.628841052327	10.046245249544475	-267.924610691045	0.1986969002751714	1.9264043779573747	0.19998354409858143	0.10698578421526318	0.33113074412542876	0.10525370857573396	0.4566297630835748
1899000	-11476.893367381315	-11206.002677098186	-270.8906902831299	-11206.002677098186	10.046245249544475	-268.050881471361	0.202406337199811	1.9264043779573747	0.19998354409858143	0.10698578421526318	0.33113074412542876	0.10525370857573396	0.4566297630835748
1900000	-11475.277734486494	-11204.745773567818	-270.53196091867585	-11204.745773567818	10.046245249544475	-267.6924836074907	0.18343314633027144	1.9264043779573747	0.19992328275290908	0.1031782074680702	0.3349383208726217	0.10525370857573396	0.4566297630835748
1901000	-11468.953641826482	-11198.40088356013	-270.55275826635057	-11198.40088356013	10.046245249544475	-267.71328095516543	0.19099464668821645	1.9264043779573747	0.19992328275290908	0.1031782074680702	0.3349383208726217	0.10525370857573396	0.4566297630835748
1902000	-11481.194641501048	-11210.383323465374	-270.811318035674	-11210.383323465374	10.046612789934292	-267.97184072448886	0.17260186345042372	1.9264043779573747	0.19992328275290908	0.1018931596938277	0.3362233686468642	0.10525370857573396	0.4566297630835748
1903000	-11476.90797374554	-11206.339331711111	-270.5686420344281	-11206.339331711111	10.042888181424319	-267.72916472324295	0.19326761337675172	1.9264043779573747	0.19992328275290908	0.1018931596938277	0.3362233686468642	0.10525370857573396	0.4566297630835748
1904000	-11482.362529876864	-11211.726784514745	-270.63574536211945	-11211.726784514745	10.042888181424319	-267.7962680509343	0.17816156070176137	1.9264043779573747	0.19992328275290908	0.1018931596938277	0.3362233686468642	0.1031256557773154	0.4587578158819933
1905000	-11473.74950870189	-11201.974199623384	-271.7753090785057	-11201.974199623384	10.042888181424319	-268.93583176732056	0.21823390961076414	1.9264043779573747	0.19992328275290908	0.1018931596938277	0.3362233686468642	0.1031256557773154	0.4587578158819933
1906000	-11484.701921600143	-11208.12937826355	-276.5725433365937	-11208.12937826355	10.042888181424319	-273.73306602540856	0.259741329083927	1.9264043779573747	0.19992328275290908	0.09047128817114987	0.3362233686468642	0.1031256557773154	0.47017968740467114
1907000	-11478.337724377296	-11207.084822555207	-271.25290182208937	-11207.084822555207	10.042888181424319	-268.4133629137597	0.21045823047429713	1.9264043779573747	0.19993447897511862	0.09047128817114987	0.3362233686468642	0.1031256557773154	0.47017968740467114
1908000	-11476.371437184647	-11205.855654344308	-270.5157828403397	-11205.855654344308	10.042888181424319	-267.6762354872802	0.18479700491780426	1.9264043779573747	0.1999360139737888	0.09047128817114987	0.3362233686468642	0.1031256557773154	0.47017968740467114
1909000	-11486.895731741379	-11216.257153437004	-270.63857830437485	-11216.257153437004	10.035108896592595	-267.79977331445275	0.1968814099436025	1.9264043779573747	0.1998011114466205	0.09047128817114987	0.33484058511730935	0.10450843930687022	0.47017968740467114
1910000	-11493.889110905195	-11223.365796431399	-270.52331447379555	-11223.365796431399	10.035108896592595	-267.68550676950764	0.18889255552626974	1.9264043779573747	0.19962000155670162	0.09047128817114987	0.3410000815190912	0.10450843930687022	0.46402019100288927
1911000	-11493.668129079755	-11221.926841876097	-271.74128720365894	-11221.926841876097	10.035108896592595	-268.9017185565387	0.2177071690671003	1.9264043779573747	0.1999398846383482	0.09047128817114987	0.3410000815190912	0.10450843930687022	0.46402019100288927
1912000	-11493.597077257575	-11222.64422244062	-270.95285481695544	-11222.64422244062	10.035108896592595	-268.1132861698352	0.1701662967822761	1.9264043779573747	0.1999398846383482	0.09047128817114987	0.3410000815190912	0.10450843930687022	0.46402019100288927
1913000	-11488.979090958112	-11218.126624621447	-270.8524663366644	-11218.126624621447	10.035108896592595	-268.01289768954416	0.20203531211348225	1.9264043779573747	0.1999398846383482	0.09047128817114987	0.3410000815190912	0.10450843930687022	0.46402019100288927
1914000	-11489.128414377117	-11218.551584430303	-270.5768299468153	-11218.551584430303	10.031292680859343	-267.737933500356	0.1813603458916735	1.9264043779573747	0.19981772694130515	0.09047128817114987	0.3410000815190912	0.10450843930687022	0.46402019100288927
1915000	-11481.499170857634	-11210.640153482349	-270.8590173752862	-11210.640153482349	10.03462047563254	-268.02012092882694	0.20220522962595483	1.9264043779573747	0.19981772694130515	0.09047128817114987	0.3410000815190912	0.10450843930687022	0.46402019100288927
1916000	-11477.926638167875	-11206.581390040124	-271.34524812775163	-11206.581390040124	10.030842535060579	-268.50635168129236	0.21110856025147898	1.9264043779573747	0.19981772694130515	0.09047128817114987	0.3410000815190912	0.10450843930687022	0.46402019100288927
1917000	-11475.886439546017	-11205.294220980328	-270.5922185656891	-11205.294220980328	10.030842535060579	-267.75332211922984	0.18555210672665431	1.9264043779573747	0.19981772694130515	0.09047128817114987	0.3410000815190912	0.10450843930687022	0.46402019100288927
1918000	-11471.167388540924	-11199.444064928619	-271.72332361230445	-11199.444064928619	10.030842535060579	-268.8844271658452	0.21620708292732246	1.9264043779573747	0.19981772694130515	0.09047128817114987	0.3385841722875549	0.10692434853840654	0.46402019100288927
1919000	-11475.249503040586	-11203.31397159089	-271.93553144969735	-11203.31397159089	10.030842535060579	-269.0966350032381	0.15791325631411887	1.9264043779573747	0.19981772694130515	0.09047128817114987	0.3385841722875549	0.10692434853840654	0.46402019100288927
1920000	-11457.884911800953	-11187.109555769368	-270.7753560315842	-11187.109555769368	10.030842535060579	-267.9364595851249	0.19750278002526	1.9264043779573747	0.19981772694130515	0.09047128817114987	0.3385841722875549	0.10692434853840654	0.46402019100288927
1921000	-11437.968206543896	-11167.135408444143	-270.83279809975306	-11167.135408444143	10.030842535060579	-267.9971314563294	0.1748246486866825	1.9264043779573747	0.19923163274155123	0.09047128817114987	0.3385841722875549	0.10692434853840654	0.46402019100288927
1922000	-11397.026622491003	-11126.42308360255	-270.6035388884513	-11126.42308360255	10.030842535060579	-267.76866404551026	0.18411383048304142	1.9264043779573747	0.19908816417218594	0.09047128817114987	0.3385841722875549	0.10692434853840654	0.46402019100288927
1923000	-11392.362475012202	-11121.750531515807	-270.61194349639413	-11121.750531515807	10.030842535060579	-267.77609051361327	0.19089214893822798	1.9264043779573747	0.19926540839871631	0.09047128817114987	0.3372139436069199	0.10692434853840654	0.46539041968352424
1924000	-11393.373519529656	-11122.62312309977	-270.7503964298874	-11122.62312309977	10.030842535060579	-267.9109045245003	0.1769185987773588	1.9264043779573747	0.19992593542573592	0.09047128817114987	0.3372139436069199	0.10692434853840654	0.46539041968352424
1925000	-11389.358569894914	-11118.725362484847	-270.6332074100657	-11118.725362484847	10.030842535060579	-267.79371550467863	0.18322341222983576	1.9264043779573747	0.19992593542573592	0.09047128817114987	0.3372139436069199	0.10692434853840654	0.46539041968352424
1926000	-11380.024678738822	-11109.414534456517	-270.61014428230476	-11109.414534456517	10.030842535060579	-267.77041340939616	0.1915828864405279	1.9264043779573747	0.199969374761408	0.09047128817114987	0.3372139436069199	0.10692434853840654	0.46539041968352424
1927000	-11386.448158033956	-11115.857823076618	-270.5903349573374	-11115.857823076618	10.030842535060579	-267.7506040844288	0.18262307042555465	1.9264043779573747	0.199969374761408	0.09047128817114987	0.354114479350858	0.10692434853840654	0.44848988393958616
1928000	-11380.8280547447	-11110.24783147624	-270.58022326846054	-11110.24783147624	10.030842535060579	-267.74033894416954	0.18605415772837752	1.9264043779573747	0.19999727310933016	0.0960102350829197	0.3485755324390882	0.10692434853840654	0.44848988393958616
1929000	-11379.321787896419	-11108.56781145036	-270.7539764460583	-11108.56781145036	10.030842535060579	-267.91427916554585	0.17542223164452367	1.9264043779573747	0.19996326789454372	0.0960102350829197	0.3485755324390882	0.10692434853840654	0.44848988393958616
1930000	-11380.943433721297	-11110.069071847527	-270.87436187377006	-11110.069071847527	10.030842535060579	-268.05531991028175	0.20213337360737765	1.8760053148641544	0.19992471918635407	0.0960102350829197	0.3485755324390882	0.10692434853840654	0.44848988393958616
1931000	-11373.749238053542	-11103.14948267265	-270.5997553808917	-11103.14948267265	10.030842535060579	-267.7807134174034	0.18095394664775158	1.8760053148641544	0.19992471918635407	0.0960102350829197	0.3485755324390882	0.10692434853840654	0.44848988393958616
1932000	-11379.516582627824	-11108.945125717928	-270.57145690989717	-11108.945125717928	10.030842535060579	-267.75241494640886	0.19051427721458394	1.8760053148641544	0.19992471918635407	0.0960102350829197	0.3485755324390882	0.10692434853840654	0.44848988393958616
1933000	-11367.380040924903	-11095.119438261201	-272.2606026637014	-11095.119438261201	10.030842535060579	-269.4415607002131	0.2237669326207093	1.8760053148641544	0.19992471918635407	0.0960102350829197	0.3485755324390882	0.10692434853840654	0.44848988393958616
1934000	-11383.119031947734	-11110.764783267085	-272.3542486806486	-11110.764783267085	10.02943874291972	-269.5352067171603	0.15342824327708005	1.8760053148641544	0.19992471918635407	0.0960102350829197	0.3485755324390882	0.10692434853840654	0.44848988393958616
1935000	-11376.285240825997	-11105.735971063667	-270.54926976233065	-11105.735971063667	10.02943874291972	-267.73022779884235	0.18747832778039544	1.8760053148641544	0.19992471918635407	0.0960102350829197	0.3485755324390882	0.10692434853840654	0.44848988393958616
1936000	-11372.2094763547	-11101.643631547098	-270.56584480760074	-11101.643631547098	10.02943874291972	-267.74680284411244	0.18375018080840805	1.8760053148641544	0.19992471918635407	0.0960102350829197	0.3485755324390882	0.10692434853840654	0.44848988393958616
1937000	-11375.624632201452	-11105.06945178738	-270.55518041407146	-11105.06945178738	10.02943874291972	-267.73613845058316	0.1835324885730787	1.8760053148641544	0.19992471918635407	0.0960102350829197	0.3485755324390882	0.10692434853840654	0.44848988393958616
1938000	-11378.282771913024	-11107.741501501234	-270.54127041178907	-11107.741501501234	10.02943874291972	-267.72222844830077	0.1894448079307912	1.8760053148641544	0.19992471918635407	0.0960102350829197	0.3485755324390882	0.10692434853840654	0.44848988393958616
1939000	-11376.25880103538	-11105.735692351996	-270.52310868338225	-11105.735692351996	10.02943874291972	-267.70424656977275	0.18255491621419093	1.8760053148641544	0.19989203146634976	0.0960102350829197	0.32333995503432883	0.10692434853840654	0.4737254613443455
1940000	-11379.747431538037	-11108.19729199484	-271.5501395431974	-11108.19729199484	10.02943874291972	-268.73138696477093	0.21543793068541128	1.8760053148641544	0.1998721255869211	0.0960102350829197	0.32333995503432883	0.10692434853840654	0.4737254613443455
1941000	-11388.506773315074	-11117.798563383643	-270.70820993143036	-11117.798563383643	10.02943874291972	-267.81004477602414	0.19591109049474617	2.0731177050009566	0.19987623243620303	0.0960102350829197	0.3229568886926564	0.10692434853840654	0.47410852768601797
1942000	-11379.957532903327	-11109.286814610534	-270.6707182927938	-11109.286814610534	10.02943874291972	-267.7725531373876	0.18089661763510764	2.0731177050009566	0.19987623243620303	0.10507805193573175	0.3229568886926564	0.0978565316855945	0.47410852768601797
1943000	-11375.21679100242	-11104.40542648679	-270.81136451562975	-11104.40542648679	10.02943874291972	-267.91319292698824	0.19876400391606347	2.0731177050009566	0.19987740152584163	0.10507805193573175	0.3229568886926564	0.0978565316855945	0.47410852768601797
1944000	-11380.381849705005	-11109.334060033176	-271.0477896718291	-11109.334060033176	10.02943874291972	-268.1496180831876	0.20468747533251314	2.0731177050009566	0.19987740152584163	0.10507805193573175	0.3229568886926564	0.0978565316855945	0.47410852768601797
1945000	-11381.793668439748	-11110.579610644227	-271.2140577955217	-11110.579610644227	10.02943874291972	-268.3558327283219	0.20900992004036248	1.973458026087345	0.19987740152584163	0.1042852088370926	0.3237497317912955	0.0978565316855945	0.47410852768601797
1946000	-11371.52198939907	-11100.763596592635	-270.75839280643663	-11100.763596592635	10.02943874291972	-267.90016773923685	0.19852254195720986	1.973458026087345	0.19987740152584163	0.1042852088370926	0.3237497317912955	0.0978565316855945	0.47410852768601797
1947000	-11376.361484961955	-11105.034085590329	-271.32739937162603	-11105.034085590329	10.02943874291972	-268.46917430442625	0.16502789620212252	1.973458026087345	0.19987740152584163	0.1042852088370926	0.3237497317912955	0.0978565316855945	0.47410852768601797
1948000	-11371.305273894413	-11100.411233714007	-270.8940401804066	-11100.411233714007	10.025551109830872	-268.0358151132068	0.17254958501149562	1.973458026087345	0.19987740152584163	0.1042852088370926	0.3237497317912955	0.0978565316855945	0.47410852768601797
1949000	-11371.853976645116	-11101.234784060593	-270.6191925845232	-11101.234784060593	10.025551109830872	-267.7609675173234	0.19139215512239965	1.973458026087345	0.19987740152584163	0.1042852088370926	0.3237497317912955	0.0978565316855945	0.47410852768601797
1950000	-11364.548788196214	-11093.963686218962	-270.5851019772532	-11093.963686218962	10.021487144327182	-267.72678659795787	0.18483550706841267	1.973458026087345	0.19989381422182892	0.1042852088370926	0.3237497317912955	0.0978565316855945	0.47410852768601797
1951000	-11372.690092741654	-11101.931023622185	-270.75906911946976	-11101.931023622185	10.021487144327182	-267.9007537401744	0.19730021166567205	1.973458026087345	0.19989381422182892	0.1042852088370926	0.3237497317912955	0.0978565316855945	0.47410852768601797
1952000	-11372.068674349128	-11101.46409817977	-270.60457616935764	-11101.46409817977	10.021487144327182	-267.7462607900623	0.1893722064127125	1.973458026087345	0.19989381422182892	0.1042852088370926	0.3237497317912955	0.0978565316855945	0.47410852768601797
1953000	-11369.2571161064	-11097.600100513155	-271.6570155932463	-11097.600100513155	10.021487144327182	-268.79929855340106	0.16122908707411773	1.973458026087345	0.1997850966932134	0.1042852088370926	0.3237497317912955	0.0978565316855945	0.47410852768601797
1954000	-11364.290686408393	-11093.287396004567	-271.00329040382513	-11093.287396004567	10.021487144327182	-268.1455733639799	0.20341539783705434	1.973458026087345	0.1997850966932134	0.1042852088370926	0.3237497317912955	0.0978565316855945	0.47410852768601797
1955000	-11364.661631485633	-11094.035413523017	-270.6262179626154	-11094.035413523017	10.021487144327182	-267.76850092277016	0.19029163980044878	1.973458026087345	0.1997850966932134	0.09660155578658469	0.3314333848418034	0.10358778750124821	0.46837727187036426
1956000	-11366.933743577727	-11096.300822423542	-270.6329211541857	-11096.300822423542	10.021487144327182	-267.77520411434045	0.19029163980044878	1.973458026087345	0.1997850966932134	0.09660155578658469	0.3314333848418034	0.10358778750124821	0.46837727187036426
1957000	-11373.711641032622	-11102.365164941664	-271.3464760909567	-11102.365164941664	10.021487144327182	-268.48875905111146	0.16530156884582406	1.973458026087345	0.1997850966932134	0.09660155578658469	0.3314333848418034	0.10358778750124821	0.46837727187036426
1958000	-11373.91475556752	-11102.544221776705	-271.37053379081635	-11102.544221776705	10.021487144327182	-268.5402580696076	0.16449867791244518	1.9055667588791532	0.1997850966932134	0.09660155578658469	0.3314333848418034	0.10358778750124821	0.46837727187036426
1959000	-11373.808442135465	-11103.140384142667	-270.6680579927979	-11103.140384142667	10.021487144327182	-267.83778227158916	0.17937973502184387	1.9055667588791532	0.1997850966932134	0.09660155578658469	0.3314333848418034	0.10358778750124821	0.46837727187036426
1960000	-11386.836096990224	-11116.120655173323	-270.7154418169005	-11116.120655173323	10.021487144327182	-267.8851660956918	0.17745476717160744	1.9055667588791532	0.1997850966932134	0.09660155578658469	0.3314333848418034	0.10358778750124821	0.46837727187036426
1961000	-11386.801365495026	-11116.203141428889	-270.59822406613694	-11116.203141428889	10.021487144327182	-267.7679483449282	0.189189250856236	1.9055667588791532	0.1997850966932134	0.09660155578658469	0.3314333848418034	0.10358778750124821	0.46837727187036426
1962000	-11376.158999554355	-11105.533747736044	-270.62525181830927	-11105.533747736044	10.021487144327182	-267.7949760971005	0.19265551754967325	1.9055667588791532	0.1997850966932134	0.09660155578658469	0.3314333848418034	0.10358778750124821	0.46837727187036426
1963000	-11375.583974889354	-11104.905210197248	-270.6787646921063	-11104.905210197248	10.021487144327182	-267.84848897089756	0.1771458061104467	1.9055667588791532	0.1997850966932134	0.09660155578658469	0.3314333848418034	0.10358778750124821	0.46837727187036426
1964000	-11384.220863332837	-11113.47160155819	-270.74926177464573	-11113.47160155819	10.021487144327182	-267.918986053437	0.17561644000930565	1.9055667588791532	0.1997850966932134	0.09660155578658469	0.3314333848418034	0.10358778750124821	0.46837727187036426
1965000	-11386.617779163325	-11115.948218991552	-270.6695601717737	-11115.948218991552	10.021487144327182	-267.83928445056495	0.1781411009875494	1.9055667588791532	0.1997850966932134	0.09660155578658469	0.3314333848418034	0.10358778750124821	0.46837727187036426
1966000	-11380.205696018655	-11108.197470032515	-272.00822598613956	-11108.197470032515	10.021487144327182	-269.17851258361793	0.15698222115785068	1.9055667588791532	0.19968296820252548	0.09660155578658469	0.3314333848418034	0.10358778750124821	0.46837727187036426
1967000	-11373.275121305278	-11102.675681509629	-270.59943979565	-11102.675681509629	10.021487144327182	-267.7697263931284	0.19146280790413317	1.9055667588791532	0.19968296820252548	0.09660155578658469	0.3314333848418034	0.10358778750124821	0.46837727187036426
1968000	-11379.828678123986	-11108.83819382542	-270.9904842985655	-11108.83819382542	10.029594888052475	-268.16077089604386	0.1704547316133083	1.9055667588791532	0.19968296820252548	0.09660155578658469	0.3314333848418034	0.10358778750124821	0.46837727187036426
1969000	-11367.288987188753	-11096.66638146568	-270.622605723073	-11096.66638146568	10.029594888052475	-267.791351353184	0.18130246532259625	1.9055667588791532	0.19996294109255933	0.09660155578658469	0.3314333848418034	0.10358778750124821	0.46837727187036426
1970000	-11371.864910186994	-11100.628624342045	-271.2362858449494	-11100.628624342045	10.029594888052475	-268.4050314750604	0.16648894268329872	1.9055667588791532	0.19996294109255933	0.09660155578658469	0.3314333848418034	0.10358778750124821	0.46837727187036426
1971000	-11372.206552991325	-11101.52814685899	-270.67840613233676	-11101.52814685899	10.02773772985298	-267.8471220086495	0.17884527104879663	1.9055667588791532	0.1999683501137432	0.09660155578658469	0.3314333848418034	0.10358778750124821	0.46837727187036426
1972000	-11374.203213295861	-11103.516227768352	-270.68698552750817	-11103.516227768352	10.02773772985298	-267.8557014038209	0.1782592150475738	1.9055667588791532	0.1999683501137432	0.10582847477517945	0.32220646585320867	0.10358778750124821	0.46837727187036426
1973000	-11373.297380718659	-11102.66975521145	-270.62762550720936	-11102.66975521145	10.02773772985298	-267.7963413835221	0.19145275596734293	1.9055667588791532	0.1999683501137432	0.10582847477517945	0.32220646585320867	0.10358778750124821	0.46837727187036426
1974000	-11369.976194012053	-11099.10961590851	-270.86657810354257	-11099.10961590851	10.02773772985298	-268.0352939798553	0.17295207064136106	1.9055667588791532	0.1999683501137432	0.10582847477517945	0.3300417069576012	0.10358778750124821	0.4605420307659717
1975000	-11373.374910793205	-11102.764032052844	-270.61087874036156	-11102.764032052844	10.02773772985298	-267.7795946166743	0.18240853593376072	1.9055667588791532	0.1999683501137432	0.10582847477517945	0.3300417069576012	0.10358778750124821	0.4605420307659717
