#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:1" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:1" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:1">
#                <trait id="dateTrait.t:1" spec="beast.evolution.tree.TraitSet" traitname="date" value="2_2000.1=2000.1,17_2001.6=2001.6,18_2001.7=2001.7,21_2002=2002,24_2002.3=2002.3,26_2002.5=2002.5,5_2000.4=2000.4,7_2000.6=2000.6,4_2000.3=2000.3,13_2001.2=2001.2,15_2001.4=2001.4,16_2001.5=2001.5,1_2000=2000,8_2000.7=2000.7,3_2000.2=2000.2,12_2001.1=2001.1,22_2002.1=2002.1,32_2003.1=2003.1,28_2002.7=2002.7,43_2004.2=2004.2,46_2004.5=2004.5,55_2005.4=2005.4,63_2006.2=2006.2,65_2006.4=2006.4,66_2006.5=2006.5,67_2006.6=2006.6,23_2002.2=2002.2,10_2000.9=2000.9,14_2001.3=2001.3,33_2003.2=2003.2,39_2003.8=2003.8,34_2003.3=2003.3,44_2004.3=2004.3,48_2004.7=2004.7,53_2005.2=2005.2,52_2005.1=2005.1,58_2005.7=2005.7,9_2000.8=2000.8,6_2000.5=2000.5,11_2001=2001,25_2002.4=2002.4,20_2001.9=2001.9,47_2004.6=2004.6,36_2003.5=2003.5,45_2004.4=2004.4,50_2004.9=2004.9,42_2004.1=2004.1,51_2005=2005,35_2003.4=2003.4,37_2003.6=2003.6,57_2005.6=2005.6,59_2005.8=2005.8,61_2006=2006,62_2006.1=2006.1,41_2004=2004,40_2003.9=2003.9,49_2004.8=2004.8,74_2007.3=2007.3,77_2007.6=2007.6,68_2006.7=2006.7,70_2006.9=2006.9,81_2008=2008,19_2001.8=2001.8,27_2002.6=2002.6,29_2002.8=2002.8,30_2002.9=2002.9,31_2003=2003,38_2003.7=2003.7,56_2005.5=2005.5,69_2006.8=2006.8,82_2008.1=2008.1,80_2007.9=2007.9,83_2008.2=2008.2,87_2008.6=2008.6,71_2007=2007,75_2007.4=2007.4,72_2007.1=2007.1,91_2009=2009,88_2008.7=2008.7,94_2009.3=2009.3,98_2009.7=2009.7,79_2007.8=2007.8,84_2008.3=2008.3,78_2007.7=2007.7,76_2007.5=2007.5,89_2008.8=2008.8,93_2009.2=2009.2,96_2009.5=2009.5,97_2009.6=2009.6,95_2009.4=2009.4,100_2009.9=2009.9,54_2005.3=2005.3,60_2005.9=2005.9,64_2006.3=2006.3,73_2007.2=2007.2,86_2008.5=2008.5,85_2008.4=2008.4,90_2008.9=2008.9,99_2009.8=2009.8,92_2009.1=2009.1,101_2010=2010">
#                    <taxa id="TaxonSet.1" spec="beast.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.1"/>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:1" name="distribution" x="@birthRate.t:1">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:1" name="distribution">
#            <parameter id="kappa.s:1" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="MeanRatePrior.c:1" name="distribution">
#            <parameter id="ucldMean.c:1" lower="0.8" name="x" upper="1.2">1.0</parameter>
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:1" name="distribution">
#            <parameter id="ucldStdev.c:1" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta">2.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@1" id="treeLikelihood.1" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:1">
#            <siteModel id="SiteModel.s:1" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:1" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:1" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:1" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:1" kappa="@kappa.s:1" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:1" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:1" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:1" id="RelaxedClock.c:1" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:1">
#                <LogNormal S="@ucldStdev.c:1" id="LogNormalDistributionModel.c:1" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.3" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="200" id="rateCategories.c:1" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	kappa	ucldMean	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
170000	-8540.310405038485	-8235.061026852045	-305.24937818643923	-8235.061026852045	19.41003811512406	-301.5824559556406	0.16167485173724291	1.9414147394165486	0.8221445866287505	3.2107827690949855	0.0051721315230517755	0.8112517692667356	7.35330850738504	0.11168430773249277	0.31625107334978975	0.10642725687610308	0.4656373620416143
171000	-8525.009348943153	-8221.302124142929	-303.70722480022476	-8221.302124142929	19.41003811512406	-300.04282697433786	0.1330367753895046	1.9414147394165486	0.8233469862195734	3.197347653511581	0.005377478181002582	0.790688488489907	7.506446484462718	0.11168430773249277	0.31625107334978975	0.10642725687610308	0.4656373620416143
172000	-8534.099627793514	-8230.048069907027	-304.05155788648744	-8230.048069907027	19.41003811512406	-300.38716006060054	0.1317297106565202	1.9414147394165486	0.8233469862195734	3.197347653511581	0.0052153874394334125	0.7906790895224032	7.512958260661924	0.11168430773249277	0.31625107334978975	0.10642725687610308	0.4656373620416143
173000	-8534.204348025143	-8229.71213452299	-304.4922135021535	-8229.71213452299	19.41003811512406	-300.8278156762666	0.12330476580462711	1.9414147394165486	0.8233469862195734	3.197347653511581	0.005127221594228491	0.9483436091022425	7.2079297994920815	0.11168430773249277	0.31625107334978975	0.10642725687610308	0.4656373620416143
174000	-8527.381756102532	-8223.93864046702	-303.443115635511	-8223.93864046702	18.04876506631174	-299.7787178096241	0.14008330986072776	1.9414147394165486	0.8234246690729501	3.197347653511581	0.005213530003605898	0.94788782415958	7.358642793008141	0.11168430773249277	0.31625107334978975	0.10642725687610308	0.4656373620416143
175000	-8520.889889882877	-8216.560828907503	-304.32906097537443	-8216.560828907503	18.464315493621893	-300.6646631494875	0.12590856135094702	1.9414147394165486	0.8234246690729501	3.197347653511581	0.004836309629392998	0.9418931719150949	7.626205592232539	0.11168430773249277	0.31625107334978975	0.10642725687610308	0.4656373620416143
176000	-8537.74377081696	-8233.323745482452	-304.4200253345079	-8233.323745482452	18.04015369507339	-300.76005008342673	0.15742584734830986	1.9414147394165486	0.8234246690729501	3.1735796339699722	0.005145572965612678	0.9772114648495226	7.623231583834869	0.11168430773249277	0.31625107334978975	0.10642725687610308	0.4656373620416143
177000	-8533.936240337976	-8230.650387123402	-303.2858532145748	-8230.650387123402	19.50195921031937	-299.6258779634936	0.13912640898843748	1.9414147394165486	0.848045325078471	3.1735796339699722	0.00529254383058347	1.0330900029179317	7.694304314694037	0.11168430773249277	0.31625107334978975	0.10642725687610308	0.4656373620416143
178000	-8537.893587135428	-8234.552390407707	-303.3411967277198	-8234.552390407707	20.739024857023363	-299.682859118292	0.1315122916926196	1.9414147394165486	0.848045325078471	3.1647014500787662	0.005352373585136532	1.0480017423513797	7.670255674665331	0.11168430773249277	0.31625107334978975	0.10642725687610308	0.4656373620416143
179000	-8536.477175746873	-8233.315324621426	-303.1618511254465	-8233.315324621426	20.36309238005386	-299.5035135160187	0.15999515770196623	1.9414147394165486	0.848045325078471	3.1647014500787662	0.005463779315243685	1.0492513514253863	7.57344266465329	0.11168430773249277	0.31625107334978975	0.09589470052988064	0.47616991838783673
180000	-8530.282779648083	-8227.736100397578	-302.5466792505057	-8227.736100397578	18.247167195809094	-298.8883416410779	0.1254575987798406	1.9414147394165486	0.848045325078471	3.1647014500787662	0.005565049482164819	1.0492172822430976	7.565915742287934	0.11168430773249277	0.31625107334978975	0.09589470052988064	0.47616991838783673
181000	-8528.72761176908	-8224.485402325628	-304.24220944345177	-8224.485402325628	20.9443550719068	-300.58387183402397	0.15567620579192562	1.9414147394165486	0.848045325078471	3.1647014500787662	0.005321999400742768	1.0497454461643876	7.555725307948949	0.11168430773249277	0.31625107334978975	0.09589470052988064	0.47616991838783673
182000	-8528.587904368816	-8225.888250893411	-302.699653475405	-8225.888250893411	18.677784559665394	-299.0413158659772	0.13031141699856372	1.9414147394165486	0.848045325078471	3.1647014500787662	0.005245325179392185	1.0376365141221098	7.697004916077722	0.11168430773249277	0.31625107334978975	0.09589470052988064	0.47616991838783673
183000	-8522.355712684002	-8217.84820673757	-304.5075059464318	-8217.84820673757	25.3946845338912	-300.8484408210821	0.12585113287145758	1.9414147394165486	0.848045325078471	3.168650802878855	0.005037723568785813	1.0416728411738212	7.596225764417115	0.11168430773249277	0.31625107334978975	0.09589470052988064	0.47616991838783673
184000	-8522.71203816486	-8219.836976334933	-302.87506182992774	-8219.836976334933	20.445938301973456	-299.21759217842686	0.1252271270563013	1.9414147394165486	0.848045325078471	3.15997859977449	0.005330487771525761	1.0556243072719003	7.580571157014202	0.11168430773249277	0.29894907940835874	0.09589470052988064	0.49347191232926774
185000	-8525.64027552187	-8220.93835153955	-304.7019239823203	-8220.93835153955	22.32396591388341	-301.0444543308194	0.1574080772245476	1.9414147394165486	0.848045325078471	3.15997859977449	0.005221963238188712	1.0552503266953386	7.592128186968625	0.11168430773249277	0.29894907940835874	0.09589470052988064	0.49347191232926774
186000	-8537.7644403596	-8232.698715555402	-305.06572480419857	-8232.698715555402	24.984358532130543	-301.4082551526977	0.15292651717197428	1.9414147394165486	0.848045325078471	3.15997859977449	0.005081594911168623	1.055208488777913	7.5865192546023925	0.12546586282937944	0.29894907940835874	0.09589470052988064	0.47969035723238107
187000	-8525.894503844062	-8222.010309647256	-303.884194196805	-8222.010309647256	21.03747676271668	-300.2257170236549	0.11819687185077679	1.9414147394165486	0.848045325078471	3.165459733128912	0.005426520978288983	1.0503920880118127	7.490677066818354	0.12546586282937944	0.29894907940835874	0.09589470052988064	0.47969035723238107
188000	-8514.573698820492	-8211.453111546522	-303.1205872739697	-8211.453111546522	21.21160179125644	-299.45780168502307	0.12053987116163442	1.9414147394165486	0.8176005727218435	3.1887176626700824	0.005128605915935658	0.9351536660231751	7.650249573343816	0.12546586282937944	0.29894907940835874	0.09589470052988064	0.47969035723238107
189000	-8510.50483627808	-8207.960286582702	-302.5445496953772	-8207.960286582702	20.906754621767277	-298.8817641064306	0.12936159774834638	1.9414147394165486	0.8404275463455356	3.1887176626700824	0.005161627969274544	0.988111820095711	7.653914821374789	0.12546586282937944	0.29894907940835874	0.09589470052988064	0.47969035723238107
190000	-8467.942634456113	-8163.32126827345	-304.62136618266163	-8163.32126827345	20.755662087144408	-300.9561402342877	0.1574445770340141	1.9414147394165486	0.8669747461960937	3.201765328544222	0.005324929991794008	1.0290662641746893	7.67041610427662	0.12546586282937944	0.29894907940835874	0.09589470052988064	0.47969035723238107
191000	-8403.25484321771	-8097.22558611295	-306.0292571047611	-8097.22558611295	22.40040627376994	-302.24810906516075	0.17441527948037905	2.2326678738891195	0.8669747461960937	3.201765328544222	0.005349885677880049	1.0290504766032182	7.691374454479242	0.12546586282937944	0.29894907940835874	0.09589470052988064	0.47969035723238107
192000	-8338.591002620858	-8034.778646959006	-303.8123556618518	-8034.778646959006	24.60028766339669	-300.0312076222515	0.13996024091336257	2.2326678738891195	0.8669747461960937	3.201765328544222	0.004987821221515759	1.029022010289336	7.717496437741459	0.12546586282937944	0.29894907940835874	0.09589470052988064	0.47969035723238107
193000	-8314.913091532524	-8012.159308261013	-302.753783271511	-8012.159308261013	23.10857945660802	-298.97263523191066	0.13403397808490275	2.2326678738891195	0.8669747461960937	3.201765328544222	0.005212040903940579	1.0290021814968295	7.709638481847962	0.12546586282937944	0.31833310721478336	0.09589470052988064	0.46030632942595645
194000	-8310.508662243708	-8006.236975448927	-304.27168679478086	-8006.236975448927	23.534182730244503	-300.49206037096764	0.12947145798616727	2.2326678738891195	0.8669747461960937	3.1936403089039263	0.004905921951457827	1.0428782406963095	7.691681819812251	0.11753574286804672	0.31833310721478336	0.09589470052988064	0.4682364493872892
195000	-8303.167849660553	-7998.345999420289	-304.8218502402641	-7998.345999420289	24.247863457807004	-301.04162745440635	0.14240250718049982	2.2326678738891195	0.8669747461960937	3.1968288326172707	0.004960194676046112	1.0380592386190177	7.671953614446506	0.1034213492064316	0.31833310721478336	0.11000909419149575	0.4682364493872892
196000	-8308.760756206239	-8002.912044349956	-305.8487118562819	-8002.912044349956	28.079393928574067	-302.0660982446568	0.14674536440228764	2.2326678738891195	0.8669747461960937	3.2095587768878877	0.004492319486748989	1.018320910839201	7.650143578570629	0.1034213492064316	0.31833310721478336	0.11000909419149575	0.4682364493872892
197000	-8295.467801041368	-7990.955530109697	-304.5122709316704	-7990.955530109697	25.13717917997538	-300.7296573200453	0.13172620337492996	2.2326678738891195	0.8669747461960937	3.2095587768878877	0.00464733742175824	0.8929974692283597	7.835025421035652	0.1034213492064316	0.31833310721478336	0.11000909419149575	0.4682364493872892
198000	-8304.381469101956	-7997.505963715559	-306.87550538639744	-7997.505963715559	29.284261581667646	-303.0931968341682	0.14626119473016078	2.2326678738891195	0.8669747461960937	3.2079391534864037	0.004547244827032895	0.9153720023138209	7.671303635449434	0.1034213492064316	0.30594447650440465	0.12239772490187445	0.4682364493872892
199000	-8295.5022389858	-7987.3102786749405	-308.1919603108598	-7987.3102786749405	29.461951504764716	-304.4096517586306	0.15154088307219288	2.2326678738891195	0.8669747461960937	3.2079391534864037	0.004457404932630807	0.8986952270270323	7.7643826672802305	0.1034213492064316	0.30594447650440465	0.12239772490187445	0.4682364493872892
200000	-8279.223375596892	-7973.981845408347	-305.2415301885447	-7973.981845408347	22.165731564370542	-301.4620054653459	0.15176640992822651	2.2326678738891195	0.8669747461960937	3.193096021708541	0.00481556814294356	0.9408400485016012	7.619722192862643	0.1034213492064316	0.30594447650440465	0.12239772490187445	0.4682364493872892
201000	-8285.330147346445	-7979.898274503185	-305.4318728432606	-7979.898274503185	22.52386454482385	-301.65158163740455	0.12614973510443925	2.2326678738891195	0.8669747461960937	3.1971943086610373	0.004625200076778727	0.8873725222411415	7.851215120411692	0.1034213492064316	0.30594447650440465	0.12239772490187445	0.4682364493872892
202000	-8287.694488872981	-7981.776632382767	-305.9178564902147	-7981.776632382767	24.538251204916826	-302.1375652843587	0.1286062880174373	2.2326678738891195	0.8669747461960937	3.1971943086610373	0.00459629167190772	0.8644257360579237	8.032955113307635	0.1034213492064316	0.30594447650440465	0.12239772490187445	0.4682364493872892
203000	-8295.252595546785	-7989.81113094128	-305.4414646055054	-7989.81113094128	22.28951598713636	-301.6625190768969	0.1545236316957673	2.2326678738891195	0.8669747461960937	3.189993283363301	0.004959388247760621	0.8755809268082859	7.9902676730502415	0.1034213492064316	0.30594447650440465	0.12239772490187445	0.4682364493872892
204000	-8293.413178567576	-7987.9836416008175	-305.4295369667588	-7987.9836416008175	26.681889983883856	-301.72184501919827	0.13453107393590405	2.0525553540620765	0.8889784633444676	3.189993283363301	0.004799224691093945	0.9206013928557364	7.984076289502371	0.1034213492064316	0.3285713740395379	0.0978526299696419	0.4701546467843885
205000	-8299.4805517322	-7993.883028204158	-305.5975235280416	-7993.883028204158	25.5120491147528	-301.8898315804811	0.14031641654128174	2.0525553540620765	0.8889784633444676	3.189993283363301	0.004816256673084586	0.8987103347225299	8.161679110243021	0.1052750826139077	0.3285713740395379	0.09599889656216581	0.4701546467843885
206000	-8293.65303177036	-7989.877076404143	-303.775955366218	-7989.877076404143	23.891071748096465	-300.06826341865747	0.14111215326698978	2.0525553540620765	0.8889784633444676	3.189993283363301	0.005070059720662539	0.9183165649390752	8.051479656053758	0.1052750826139077	0.3285713740395379	0.09599889656216581	0.4701546467843885
207000	-8293.471307668204	-7986.940432451757	-306.5308752164469	-7986.940432451757	26.0316728946562	-302.82391143015474	0.16786613172666753	2.0525553540620765	0.8889784633444676	3.186085319665642	0.005074278895321193	0.9151646922843432	8.082452578556506	0.1052750826139077	0.3285713740395379	0.09599889656216581	0.4701546467843885
208000	-8295.507865901563	-7990.008888369411	-305.4989775321526	-7990.008888369411	27.452427862660826	-301.79201374586046	0.1263652448046165	2.0525553540620765	0.8889784633444676	3.186085319665642	0.004845056133741204	0.9140813778178368	8.127624768737562	0.1052750826139077	0.3285713740395379	0.09599889656216581	0.4701546467843885
209000	-8305.093723472592	-8000.765675976328	-304.3280474962635	-8000.765675976328	22.19439792560501	-300.6168923135384	0.1282583257596607	2.0525553540620765	0.8889784633444676	3.208471346509747	0.004617605372608586	0.8814150280670204	8.211897415643591	0.1052750826139077	0.3285713740395379	0.09599889656216581	0.4701546467843885
210000	-8305.980414781556	-8001.977773103197	-304.00264167835894	-8001.977773103197	20.52704627642422	-300.2914864956339	0.11310660326888548	2.0525553540620765	0.8971481198690987	3.208471346509747	0.0050538497154340774	0.8976878580952095	8.108605767056895	0.1052750826139077	0.3285713740395379	0.09599889656216581	0.4701546467843885
211000	-8260.661813364915	-7957.063068504912	-303.5987448600027	-7957.063068504912	23.23786333205245	-299.8875896772776	0.13617466857300303	2.0525553540620765	0.8971481198690987	3.208471346509747	0.005029259927593514	0.8977185764395167	8.124132877886582	0.1052750826139077	0.3285713740395379	0.09599889656216581	0.4701546467843885
212000	-8242.971833063279	-7938.945437923128	-304.02639514014953	-7938.945437923128	21.810167858016044	-300.31567096911186	0.12720601281129554	2.0525553540620765	0.8971481198690987	3.2061813356178237	0.004883050865458811	0.8796216002290319	8.317358545293754	0.1052750826139077	0.30625103519586117	0.09599889656216581	0.49247498562806524
213000	-8224.80645671651	-7916.583357234698	-308.22309948181146	-7916.583357234698	23.383623819488427	-304.51170139623514	0.17630924628636663	2.0525553540620765	0.8921042613651554	3.2097607239219146	0.004679747777158461	0.8858734704947817	8.137366507884414	0.1052750826139077	0.30625103519586117	0.09599889656216581	0.49247498562806524
214000	-8197.204217295961	-7893.2386679496085	-303.9655493463529	-7893.2386679496085	20.76002904505008	-300.25415126077655	0.1415695118447555	2.0525553540620765	0.8921042613651554	3.2097607239219146	0.004778142406120856	0.8965536121714853	7.9943486971009525	0.1052750826139077	0.30625103519586117	0.09599889656216581	0.49247498562806524
215000	-8193.528228904956	-7889.790471797656	-303.7377571072996	-7889.790471797656	17.741366976992808	-300.0301056283304	0.12402989795910518	2.0525553540620765	0.8921042613651554	3.189776304131783	0.004916413211190772	0.924105816242827	8.011623429918913	0.1052750826139077	0.30625103519586117	0.09599889656216581	0.49247498562806524
216000	-8190.1865575469055	-7886.292896900592	-303.89366064631423	-7886.292896900592	19.292984513570723	-300.186009167345	0.12197868565043979	2.0525553540620765	0.8921042613651554	3.189776304131783	0.005002967148515856	0.925755348029651	7.984951696535812	0.1052750826139077	0.30625103519586117	0.09599889656216581	0.49247498562806524
217000	-8181.380977975175	-7877.644100722416	-303.73687725275926	-7877.644100722416	19.027147436648757	-300.02922577379	0.13628652515947914	2.0525553540620765	0.8571503804876361	3.189776304131783	0.004721929326111348	0.8567734668867593	7.924222104264149	0.1052750826139077	0.30625103519586117	0.09599889656216581	0.49247498562806524
218000	-8175.4641159224875	-7871.836853143493	-303.6272627789947	-7871.836853143493	19.691543733238845	-300.01030361533486	0.13014528857971042	1.8281090667650044	0.8571503804876361	3.189776304131783	0.00475889670302314	0.846402069460416	8.049637531129397	0.1052750826139077	0.30625103519586117	0.09599889656216581	0.49247498562806524
219000	-8180.826595800481	-7878.207247241421	-302.61934855906065	-7878.207247241421	19.35134105934221	-299.0041444078857	0.12453220008957765	1.8281090667650044	0.8571503804876361	3.1803424716254263	0.0052105330885741374	0.8700164510202063	7.906479602454908	0.09345827531161102	0.30625103519586117	0.10826365350846626	0.49202703598406156
220000	-8182.515286356076	-7879.262364560011	-303.25292179606595	-7879.262364560011	21.281254352533633	-299.6396769420697	0.1472780225048913	1.8281090667650044	0.8571503804876361	3.169754187056499	0.00508241934551802	0.884970802957927	7.875597098707873	0.09345827531161102	0.30625103519586117	0.10826365350846626	0.49202703598406156
221000	-8184.92848560833	-7880.652278578006	-304.2762070303245	-7880.652278578006	21.381882552532996	-300.6621547462982	0.12378858880703231	1.8281090667650044	0.8571503804876361	3.174124924318049	0.004835668989879228	0.868139079347108	8.024419176980885	0.09345827531161102	0.30625103519586117	0.10826365350846626	0.49202703598406156
222000	-8180.606212161975	-7876.40294816243	-304.2032639995452	-7876.40294816243	20.60742525587415	-300.58682127725996	0.13346233568609492	1.8281090667650044	0.8619615323676377	3.1870051329433045	0.004865756201359345	0.8600236785463545	8.056281622465091	0.10642622786629584	0.30625103519586117	0.10826365350846626	0.47905908342937675
223000	-8191.3628524096775	-7887.495778739218	-303.8670736704595	-7887.495778739218	18.24286777706123	-300.25063094817426	0.14684413985368108	1.8281090667650044	0.8619615323676377	3.1870051329433045	0.004762215666639811	0.8579303796549813	8.159381749116223	0.10642622786629584	0.30625103519586117	0.10826365350846626	0.47905908342937675
224000	-8185.678409124389	-7881.325778221612	-304.3526309027763	-7881.325778221612	19.848925183490945	-300.6629054811933	0.1258832756046861	2.008402772020871	0.8812771845387242	3.1884826566807636	0.0048150711050647735	0.8924084455836623	8.226078616212064	0.10642622786629584	0.30625103519586117	0.10826365350846626	0.47905908342937675
225000	-8186.288342622101	-7879.534624051217	-306.7537185708835	-7879.534624051217	28.981881442017126	-303.06399314930053	0.14945261834978252	2.008402772020871	0.8812771845387242	3.1884826566807636	0.004599831748998469	0.9032063287543709	8.009046218003268	0.08629039721308157	0.30625103519586117	0.10826365350846626	0.49919491408259103
226000	-8189.834838043599	-7885.3596326477345	-304.47520539586475	-7885.3596326477345	24.696208832773078	-300.78547997428177	0.1261379677484866	2.008402772020871	0.8812771845387242	3.1884826566807636	0.004830665711776225	0.9532763668262279	7.83574991388835	0.08629039721308157	0.30625103519586117	0.10826365350846626	0.49919491408259103
227000	-8196.607134799517	-7891.173928338194	-305.43320646132315	-7891.173928338194	27.99241310971461	-301.7434810397402	0.13091586643134515	2.008402772020871	0.8812771845387242	3.1884826566807636	0.004576060043758598	0.9032384547528731	8.095558613374738	0.08629039721308157	0.30625103519586117	0.10826365350846626	0.49919491408259103
228000	-8186.999359511988	-7880.906776750822	-306.09258276116515	-7880.906776750822	27.392976791879043	-302.39655019359947	0.1304737047021763	2.008402772020871	0.8812771845387242	3.2220295918400237	0.004342636917742234	0.8738710169778087	8.050995982641792	0.08629039721308157	0.30625103519586117	0.10826365350846626	0.49919491408259103
229000	-8184.013555201268	-7878.767265475651	-305.2462897256175	-7878.767265475651	25.272268792404738	-301.55393365758846	0.12384599872780992	2.008402772020871	0.8461726847447141	3.2025457114585514	0.004471292500762959	0.8343925163721234	7.869003098537171	0.08629039721308157	0.30625103519586117	0.10826365350846626	0.49919491408259103
230000	-8190.2413626398875	-7885.731962064525	-304.5094005753623	-7885.731962064525	23.449337901446548	-300.8204778481668	0.14468042491585562	2.008402772020871	0.8155042435846417	3.1841707800419363	0.004763061171888889	0.7787767124355666	8.044652191121234	0.10004606776190729	0.30625103519586117	0.10826365350846626	0.48543924353376533
231000	-8206.394130365941	-7900.026201860033	-306.3679285059079	-7900.026201860033	26.21674970951617	-302.6741778319239	0.11384864066783232	2.008402772020871	0.8155042435846417	3.209959518877379	0.004337749491183508	0.7389639571115896	8.208626990531474	0.10004606776190729	0.30625103519586117	0.10826365350846626	0.48543924353376533
232000	-8205.048496029991	-7900.666694086225	-304.3818019437656	-7900.666694086225	22.881100306276473	-300.6891544950617	0.13356539626147715	2.008402772020871	0.8155042435846417	3.2040970608958244	0.004636939617487683	0.7448692375491696	8.246937277731062	0.10004606776190729	0.30625103519586117	0.10826365350846626	0.48543924353376533
233000	-8196.545377211873	-7891.529900300086	-305.01547691178547	-7891.529900300086	21.63965661673041	-301.3228294630816	0.13991797182232982	2.008402772020871	0.8155042435846417	3.2040970608958244	0.0045943373892941425	0.7422166151824525	8.319129032644932	0.10004606776190729	0.30625103519586117	0.10826365350846626	0.48543924353376533
234000	-8209.401253203392	-7903.154296365588	-306.2469568378046	-7903.154296365588	26.972788908401416	-302.5543093891007	0.13527776320372453	2.008402772020871	0.8499369745045968	3.2040970608958244	0.004554533039668371	0.8062491584284823	8.32701335450745	0.10004606776190729	0.30625103519586117	0.10826365350846626	0.48543924353376533
235000	-8208.474529855584	-7903.2423610702135	-305.2321687853702	-7903.2423610702135	22.603643961434706	-301.5395213366663	0.13671285156199542	2.008402772020871	0.8499369745045968	3.2040970608958244	0.004684232368482662	0.8063943537542287	8.365109816841994	0.10004606776190729	0.29995545312698413	0.10826365350846626	0.49173482560264237
236000	-8211.461100036964	-7906.70306656032	-304.7580334766436	-7906.70306656032	23.065879725033835	-301.0640343528574	0.13531092301529532	2.008402772020871	0.8574474791906752	3.211277320616907	0.004809368371059125	0.813037949461312	8.290376581023787	0.10004606776190729	0.29995545312698413	0.10826365350846626	0.49173482560264237
237000	-8205.986879039669	-7901.326195091216	-304.66068394845297	-7901.326195091216	20.616211055930968	-300.9666313138629	0.11630955605342222	2.008402772020871	0.8574474791906752	3.2115610302119273	0.0050489347660179085	0.814562054768201	8.238403455214726	0.10004606776190729	0.29995545312698413	0.10826365350846626	0.49173482560264237
238000	-8201.393232355367	-7895.56817467109	-305.82505768427717	-7895.56817467109	24.61325150914703	-302.13099888252833	0.13989078275592462	2.008402772020871	0.8574474791906752	3.211593725288278	0.00476456444374601	0.8243531971894206	8.108267952845365	0.10004606776190729	0.29995545312698413	0.10826365350846626	0.49173482560264237
239000	-8187.052922880291	-7880.363377824129	-306.6895450561618	-7880.363377824129	22.198725056429637	-302.995486254413	0.16592228293851086	2.008402772020871	0.8574474791906752	3.211593725288278	0.004820336010599825	0.8048694798164719	8.278539471486646	0.10004606776190729	0.29995545312698413	0.10826365350846626	0.49173482560264237
240000	-8197.313528577006	-7893.273800137706	-304.03972843929984	-7893.273800137706	21.952163800855825	-300.345669637551	0.1351879756804165	2.008402772020871	0.8574474791906752	3.211593725288278	0.004738755111913827	0.8043481242827688	8.313676698671507	0.10004606776190729	0.29995545312698413	0.10826365350846626	0.49173482560264237
241000	-8203.867682114904	-7899.242012055991	-304.625670058912	-7899.242012055991	19.843117384146968	-300.92768146695045	0.12907960645410319	2.008402772020871	0.8919291590825592	3.232317361064615	0.0047371729953423316	0.839885201607236	8.446559244646394	0.10004606776190729	0.29995545312698413	0.09573478285228196	0.5042636962588266
